gene,pval
isogroup180828,0.0312875902317239
isogroup55059,4.46914957173756
isogroup266577,-0.911376970700906
isogroup289447,1.64378350882169
isogroup221254,1.04805996179289
isogroup268447,-0.491565977835109
isogroup214756,-0.752824640117727
isogroup53474,0.569297692747828
isogroup216619,0.775472880496777
isogroup266828,-0.0597165518745166
isogroup266883,0.227170853898709
isogroup269588,0.14162912367916
isogroup117055,-2.31468058330561
isogroup194392,0.162620991784499
isogroup205493,1.6428059214525
isogroup44839,-0.397283607123117
isogroup117270,-0.45622995831533
isogroup161917,3.00264299942554
isogroup166664,2.73038503652632
isogroup215670,1.11425530287174
isogroup44980,0.665922725717178
isogroup54793,0.598307539481905
isogroup220556,-1.2376257925
isogroup267332,-0.91605650353054
isogroup268158,0.26773251136409
isogroup53359,0.269914807132301
isogroup175259,1.74052036098753
isogroup214314,-1.2955920382194
isogroup265295,-1.94885063262458
isogroup266947,-0.543695632796622
isogroup48185,1.67829605726069
isogroup163634,0.717471175123772
isogroup40464,-0.385045415642088
isogroup53929,1.04518085812523
isogroup116652,0.209333153620827
isogroup152617,0.129174038520528
isogroup160783,0.203028646000256
isogroup267414,-0.921234219205416
isogroup40847,1.26736135450385
isogroup244006,7.45300209069886
isogroup267927,0.259534719428938
isogroup39533,0.221723685614487
isogroup161711,-0.375336341152744
isogroup267058,0.21863568521603
isogroup49203,0.474382266963775
isogroup114026,0.551458749068214
isogroup154130,0.0641572621247944
isogroup177877,-0.720635320270213
isogroup192600,-5.28800426043753
isogroup208792,-0.422350996180044
isogroup220593,0.317808999767666
isogroup232794,-1.69155911159519
isogroup264835,-3.37520431126793
isogroup265534,0.69625143389112
isogroup116327,-1.52692743991172
isogroup204248,0.820003064478253
isogroup231885,0.117079218456516
isogroup237660,0.581427293629184
isogroup265330,0.933269264624909
isogroup41236,-0.179409174627275
isogroup157438,1.21475712075287
isogroup189318,1.38634656269385
isogroup223189,-0.134824337738316
isogroup264559,-0.825040301027479
isogroup266593,0.448651844690564
isogroup117508,0.122552575397484
isogroup244854,-0.998419703171479
isogroup39509,-2.83666093855947
isogroup190919,2.91903717447352
isogroup265865,-0.131020755384478
isogroup57882,-0.115294511511309
isogroup265499,-0.929306591305057
isogroup268794,-1.25102450408707
isogroup39216,-0.504838936506672
isogroup41115,-0.154579310084486
isogroup176056,0.708321579087562
isogroup203655,0.267848035946753
isogroup213208,4.24556277385462
isogroup267144,-2.21947266281766
isogroup178174,-3.30216442864168
isogroup57518,0.119948434320988
