gene,pval
isogroup130755,1.55645813050238
isogroup216653,-0.0580304328430068
isogroup224701,0.649204919165247
isogroup226212,4.31894290858314
isogroup239490,0.563431327316445
isogroup246490,0.133267282021847
isogroup248033,4.07273997923495
isogroup251542,-0.946034746149883
isogroup255858,-0.274479942223396
isogroup255942,-0.0125777607560609
isogroup259091,-0.22316730334561
isogroup202644,-0.0804852458311301
isogroup218142,-4.30236882830287
isogroup235300,-0.279318842537856
isogroup235439,-3.28623595107861
isogroup244119,-0.0205825647425235
isogroup246142,-1.17562638820313
isogroup246957,-0.95809742041783
isogroup248993,-0.583617746450846
isogroup251810,0.789698966456274
isogroup252941,-0.678517697309052
isogroup253341,2.49629840603986
isogroup258135,-2.06820759784764
isogroup259104,1.23380992536297
isogroup262798,-3.36665984993959
isogroup263412,0.910444400905688
isogroup47743,0.765674388386554
isogroup225476,-1.13877451256734
isogroup232254,-0.862062473302285
isogroup235947,3.08113672098655
isogroup242182,0.761869821140451
isogroup246413,1.82405481418933
isogroup246559,-3.44663820975871
isogroup249724,-0.161335446382039
isogroup250211,0.673291688803161
isogroup250533,1.7571814168613
isogroup250561,-1.64578261072433
isogroup252690,1.06608387548395
isogroup254121,0.501565922952523
isogroup261280,-1.44219745329462
isogroup222595,0.239795568085709
isogroup223524,0.452863489614271
isogroup234299,0.592678556378489
isogroup244263,-0.550717955503273
isogroup247052,1.00571924576709
isogroup249788,0.26335509579956
isogroup252915,0.207960670449692
isogroup253930,0.0934187466745846
isogroup257050,1.9517595995147
isogroup257453,-1.62940199898235
isogroup258025,3.21583489031492
isogroup260179,0.976327973908615
isogroup261940,-1.10437140181314
isogroup274057,1.62806513712435
isogroup210548,3.37315181208513
isogroup211493,0.88080370494806
isogroup223278,0.917883429305488
isogroup238702,-1.18616083322917
isogroup238967,-1.38897277086817
isogroup241820,3.71468954892551
isogroup250568,0.0653740228846406
isogroup252958,-1.32958148730283
isogroup254158,0.169544750486558
isogroup259532,0.363297517430236
isogroup260113,2.24765428450376
isogroup260261,-0.280941470809831
isogroup262123,-0.0936645283536416
isogroup262385,0.147098722293917
isogroup211389,-0.100867421161487
isogroup218978,0.206749865840852
isogroup228527,-0.6144163542735
isogroup232879,-1.4368463448411
isogroup235201,-0.482475789954523
isogroup240973,-0.904590500827903
isogroup241957,0.81823125361679
isogroup242713,-1.00303309428207
isogroup245840,-2.53715116671596
isogroup245989,-0.851489084244432
isogroup246974,3.9988884678281
isogroup249425,0.930271451455139
isogroup250301,0.286479087835833
isogroup251047,-0.192128877453022
isogroup251375,3.63385271179258
isogroup252776,-0.608896630808102
isogroup256016,0.552478038844975
isogroup258545,-4.6434856810779
isogroup274380,-0.305118590038293
isogroup194084,-0.89340426938031
isogroup199475,-2.20903389776426
isogroup212187,-0.845933778830925
isogroup213288,-1.48271224948094
isogroup216034,-0.138781294743874
isogroup219480,0.226521960577327
isogroup231622,-1.20823036977417
isogroup237537,0.951646739065226
isogroup245307,2.40833626223018
isogroup247088,-0.261752355210892
isogroup247498,-0.878336605949355
isogroup252777,-3.73381230892275
isogroup256885,3.95913710233467
isogroup260878,0.125898747244286
isogroup263128,-0.626164966206154
isogroup282247,0.174998449719355
isogroup149011,0.767416056564189
isogroup175468,-0.409839660308368
isogroup225090,0.751664632545
isogroup226823,-0.44761780086136
isogroup231291,2.20049888600761
isogroup232237,-0.183353462666006
isogroup238584,-0.0769585723051596
isogroup239311,-3.87882828951392
isogroup245640,-1.85425295021199
isogroup248402,0.750021621207603
isogroup249998,-0.353496776586623
isogroup254022,2.69790422023982
isogroup258419,-1.03536163208437
isogroup259303,-1.20778896470071
isogroup259305,0.239722904315064
isogroup114684,0.22493581446072
isogroup152727,-2.22559680880859
isogroup197698,0.270975266586746
isogroup220600,-1.29436685406995
isogroup222562,0.441894312118862
isogroup235411,2.31002237813341
isogroup246030,0.0830162455990924
isogroup248349,0.308205148093108
isogroup250923,-0.178612461882894
isogroup251345,0.18279854364114
isogroup253466,1.13412403162711
isogroup254873,0.162028664292277
isogroup255972,1.4236194429429
isogroup257354,0.212922457988753
isogroup258010,1.11868486481386
isogroup258018,-0.616819926369816
isogroup178808,0.036070208016801
isogroup227014,-2.63188252265277
isogroup230346,-0.122473914490093
isogroup237994,-1.43289619166597
isogroup246281,0.644927648227114
isogroup250348,0.38617912356496
isogroup255093,0.520183481818238
isogroup259632,0.341734153340197
isogroup31469,-0.132955399171688
isogroup55361,-2.82622243588119
isogroup61578,-0.157697567854644
isogroup111286,-1.72535283427563
isogroup202461,2.50462979073303
isogroup217309,2.90547854469213
isogroup234016,0.211373517467795
isogroup242750,0.268589486387454
isogroup247713,0.363459529573341
isogroup249932,-0.603993961107498
isogroup250991,-0.499427973420164
isogroup256934,-1.85995580294901
isogroup257625,0.718052157887124
isogroup258882,0.388574306646283
isogroup259375,0.756772040022788
isogroup260424,0.371390793925664
isogroup158046,1.32360267073606
isogroup181090,0.457416771436561
isogroup198426,1.36157554204558
isogroup203373,2.91039444424882
isogroup208831,-2.24685147091842
isogroup218759,-1.03487389284213
isogroup224849,0.480283220885658
isogroup235002,1.23734674809587
isogroup240382,-0.242543161784637
isogroup241930,-0.0987449936830755
isogroup244762,3.32305420967905
isogroup245174,2.36901370077225
isogroup245961,-1.89649813431318
isogroup248508,0.480047387110675
isogroup251064,-0.0774761440333833
isogroup253181,-0.2087163076681
isogroup255324,-0.411960541646809
isogroup256151,-0.751371809371212
isogroup257171,4.6777310641846
isogroup258912,2.43856738655587
isogroup259429,1.12065179049658
isogroup262105,1.24136288843054
isogroup287566,4.03453732603164
isogroup215661,-0.795744130882344
isogroup230269,0.561849072263316
isogroup230871,-1.96444053291233
isogroup231949,0.0823867347173881
isogroup235662,0.794629731972192
isogroup238883,1.29682096039299
isogroup241073,-0.11076326298578
isogroup242318,1.72838922610295
isogroup242642,0.0988332239275747
isogroup242886,1.60939047812465
isogroup244829,-1.75494847624005
isogroup246829,0.155263174917438
isogroup249197,0.479414728215431
isogroup250453,0.51826338256311
isogroup251231,0.743029085521255
isogroup252727,0.355661452514821
isogroup252816,-0.130495551139296
isogroup253997,-3.17859183212411
isogroup254333,0.699599354902604
isogroup255046,-0.0741759109000164
isogroup258739,0.0742442561583638
isogroup261230,0.253689145057242
isogroup261759,0.864178500223067
isogroup341839,0.560440346500924
isogroup225461,-0.508477003467027
isogroup226316,0.474404542843796
isogroup229270,1.72663030129017
isogroup235063,0.562144525293422
