isogroup152849	GO:0016021;GO:0005886;GO:0008227;GO:0001586;GO:0004993;GO:0007198;GO:0009649;GO:0007208;GO:0007210
isogroup244116	GO:0070062;GO:0005759;GO:0005739;GO:0004300;GO:0006635
isogroup259390	GO:0005737;GO:0030246
isogroup253967	GO:0005789;GO:0070062;GO:0016021;GO:0016020;GO:0005637;GO:0046872;GO:0004222;GO:0008235;GO:0071586;GO:0006998;GO:0030327;GO:0006508
isogroup244902	GO:0043234;GO:0003676;GO:0008276;GO:0030307;GO:0006479
isogroup260875	GO:0016829;GO:0008265;GO:0030151;GO:0030170;GO:0016740;GO:0006777;GO:0043545
isogroup242834	GO:0005829;GO:0004062;GO:0008146;GO:0030855;GO:0009812;GO:0018958;GO:0008202;GO:0051923;GO:0042403;GO:0006805
isogroup339261	GO:0005794;GO:0035267;GO:0005654;GO:0005634;GO:0000125;GO:0030914;GO:0000812;GO:0033276;GO:0016301;GO:0016773;GO:0003713;GO:0003712;GO:0006325;GO:0006281;GO:0016573;GO:0016578;GO:0043968;GO:0043967;GO:0007093;GO:0016310;GO:0006355;GO:0006351
isogroup263038	GO:0016881;GO:0031386;GO:0004842;GO:0008270;GO:0097191;GO:0000209
isogroup262670	GO:0051260
isogroup167975	GO:0060170;GO:0005737;GO:0005829;GO:0030425;GO:0016020;GO:0005634;GO:0005886;GO:0042734;GO:0043234;GO:0097060;GO:0005524;GO:0005516;GO:0004683;GO:0042043;GO:0030165;GO:0008022;GO:0032403;GO:0003713;GO:0006886;GO:0006461;GO:1903506
isogroup152481	GO:0005912;GO:0005903;GO:0005911;GO:0045334;GO:0005737;GO:0005856;GO:0070062;GO:0016459;GO:0051015;GO:0005524;GO:0042623;GO:0005516;GO:0003774;GO:0035091;GO:0006200;GO:0006897;GO:0032836;GO:0003094;GO:0072015;GO:0030097;GO:0001701;GO:0001822;GO:0006807;GO:0048008;GO:0035166;GO:0001570
isogroup239033	GO:0016021;GO:0005524;GO:0070733;GO:0018117
isogroup217938	GO:0005576;GO:0003993;GO:0046872
isogroup212105	GO:0005694;GO:0005730;GO:0005634;GO:0016035;GO:0051539;GO:0003677;GO:0003887;GO:0046872;GO:0000166;GO:0006281;GO:0006260;GO:0019985
isogroup257907	GO:0005739;GO:0005840;GO:0044822;GO:0004525;GO:0070125;GO:0006396
isogroup239910	GO:0005634;GO:0043565;GO:0000981;GO:0008134;GO:0007420;GO:0007417;GO:0009953;GO:0007398;GO:0021782;GO:0010629;GO:0000122;GO:0014019;GO:0007400;GO:0007389;GO:0045944;GO:0006357;GO:0006366;GO:0007419
isogroup62299	GO:0008113;GO:0006464;GO:0030091;GO:0006979
isogroup340991	GO:0005576;GO:0016020
isogroup61796	GO:0005730;GO:0005524;GO:0051731;GO:0006364
isogroup262974	GO:0016301;GO:0016773;GO:0005975
isogroup259046	GO:0032154;GO:0005737;GO:0005769;GO:0070062;GO:0005654;GO:0005634;GO:0005886;GO:0046872;GO:0008237;GO:0004843;GO:0007259;GO:0000281;GO:0043524;GO:0014067;GO:0046580;GO:0008284;GO:0016579
isogroup255264	GO:0031225;GO:0005605;GO:0030054;GO:0009986;GO:0005576;GO:0005615;GO:0005794;GO:0016020;GO:0031594;GO:0048471;GO:0005886;GO:0045202;GO:0042166;GO:0003990;GO:0004104;GO:0005518;GO:0016787;GO:0043236;GO:0042803;GO:0043621;GO:0017171;GO:0006581;GO:0007155;GO:0045212;GO:0002076;GO:0051262;GO:0031623;GO:0001919;GO:0060041
isogroup262762	GO:0005739;GO:0000784;GO:0005524;GO:0043141;GO:0033682;GO:0051880;GO:0000287;GO:0017116;GO:0010521;GO:0042162;GO:0006200;GO:0032508;GO:0006310;GO:0006281;GO:0000002;GO:0051974;GO:0032211;GO:0032204;GO:0000723
isogroup261317	GO:0009986;GO:0016021;GO:0006915;GO:0007411;GO:0021859;GO:2001222;GO:0007165
isogroup258463	GO:0016324;GO:0005783;GO:0005793;GO:0016021;GO:0031528;GO:0005886
isogroup254316	GO:0005739;GO:0016853;GO:0050023;GO:0000287;GO:0009063;GO:0044275
isogroup210653	GO:0060170;GO:0005737;GO:0005815
isogroup405252	GO:0030170;GO:0009034
isogroup110830	GO:0016021;GO:0005886;GO:0043235;GO:0004930
isogroup248810	GO:0005737;GO:0003985;GO:0042619
isogroup492458	GO:0000775;GO:0005829;GO:0070062;GO:0043005;GO:0005634;GO:0005886;GO:0014069;GO:0000159;GO:0000922;GO:0043195;GO:0019899;GO:0044325;GO:0046872;GO:1990405;GO:0008022;GO:0032403;GO:0046983;GO:0019904;GO:0046982;GO:0043422;GO:0019901;GO:0051721;GO:0019903;GO:0004722;GO:0048156;GO:0003231;GO:0071277;GO:0071345;GO:0071361;GO:0071372;GO:0071333;GO:0032869;GO:0071383;GO:0007507;GO:0051321;GO:0007498;GO:1901020;GO:0010719;GO:0001933;GO:0042992;GO:0000122;GO:0043065;GO:0043280;GO:0035307;GO:0034049;GO:0071902;GO:0006470;GO:0070208;GO:0031952;GO:0042176;GO:0001932;GO:0010469
isogroup258801	GO:0005815;GO:0016607;GO:0000166;GO:0044822;GO:0006397;GO:0006355;GO:0008380;GO:0006351
isogroup257558	GO:0005654
isogroup245238	GO:0005576;GO:0004180;GO:0004181;GO:0008270;GO:0007039
isogroup306968	GO:0016021;GO:0006810
isogroup220733	GO:0016021;GO:0005886;GO:0005227;GO:0005262;GO:0005261;GO:0070588;GO:0006812;GO:0016048;GO:0034220;GO:0050951;GO:0055085
isogroup257400	GO:0008270
isogroup252607	GO:0005737;GO:0005654;GO:0005524;GO:0004674;GO:0005977;GO:0048286;GO:0060425;GO:0035264;GO:0043066;GO:0010468;GO:0043408;GO:0003016
isogroup120493	GO:0004176;GO:0008270
isogroup253608	GO:0005789;GO:0016021;GO:0047598;GO:0006695
isogroup238584	GO:0030054;GO:0005813;GO:0005634;GO:0005886;GO:0008021;GO:0005524;GO:0043015;GO:0000287;GO:0004674;GO:0050321;GO:0007409;GO:0051298;GO:0030010;GO:0031572;GO:0007269;GO:0046777;GO:0009411
isogroup235597	GO:0043194;GO:0016323;GO:0009986;GO:0043034;GO:0030425;GO:0005783;GO:0005794;GO:0014704;GO:0016328;GO:0005764;GO:0031594;GO:0033268;GO:0033270;GO:0005886;GO:0045211;GO:0042383;GO:0016529;GO:0014731;GO:0030315;GO:0030018;GO:0045296;GO:0008092;GO:0044325;GO:0030674;GO:0030507;GO:0005200;GO:0007411;GO:0007409;GO:0071286;GO:0007016;GO:0045184;GO:0043001;GO:0010960;GO:0072660;GO:0071709;GO:0000281;GO:1902260;GO:0007528;GO:0019228;GO:0007009;GO:0010650;GO:0010628;GO:0034112;GO:1900827;GO:0045838;GO:0090314;GO:2000651;GO:0010765;GO:0072659;GO:0072661;GO:0043266;GO:0007165
isogroup282283	GO:0016787
isogroup259554	GO:0005737;GO:0005764;GO:0005886;GO:0055037;GO:0005516;GO:0004197;GO:0003676;GO:0005097;GO:0004221;GO:0004843;GO:0006464;GO:0043161;GO:0016579;GO:0061136;GO:0060627
isogroup248767	GO:0016324;GO:0005737;GO:0005789;GO:0016021;GO:0043231;GO:0018685;GO:0008392;GO:0070330;GO:0020037;GO:0005506;GO:0050051;GO:0047057;GO:0019369;GO:0017144;GO:0019373;GO:0036101;GO:0001676;GO:0030195;GO:0055114;GO:0003095;GO:0003091;GO:0044281;GO:0055078;GO:0000038;GO:0042360;GO:0042371;GO:0006805
isogroup204456	GO:0015629;GO:0030424;GO:0009925;GO:0005604;GO:0005938;GO:0031252;GO:0005737;GO:0016023;GO:0005829;GO:0005789;GO:0070062;GO:0005925;GO:0031673;GO:0030056;GO:0016021;GO:0005882;GO:0045111;GO:0015630;GO:0035371;GO:0005635;GO:0005634;GO:0030018;GO:0005509;GO:0005178;GO:0051010;GO:0008022;GO:0042803;GO:0007155;GO:0007050;GO:0048870;GO:0007010;GO:0030198;GO:0031581;GO:0007229;GO:0045104;GO:0030011;GO:0000226;GO:0009611
isogroup220473	GO:0005739;GO:0016363;GO:0016607;GO:0005654;GO:0005634;GO:0034039;GO:0003684;GO:0019104;GO:0008017;GO:0000702;GO:0008534;GO:0002526;GO:0007568;GO:0006284;GO:0071276;GO:0000737;GO:0006281;GO:0043066;GO:0006289;GO:0033158;GO:0006355;GO:0042493;GO:0032355;GO:0045471;GO:0051593;GO:0006979;GO:0009314
isogroup254489	GO:0016607;GO:0000079;GO:0006355;GO:0006396;GO:0006351
isogroup263071	GO:0005829;GO:0005758;GO:0005759;GO:0005739;GO:0005634;GO:0070403;GO:0034979;GO:0036054;GO:0036055;GO:0008270;GO:2000378;GO:0036048
isogroup202878	GO:0000793;GO:0005794;GO:0005634;GO:0006281;GO:0007276;GO:0010332;GO:0007129
isogroup199239	GO:0045111;GO:0005634;GO:0046872;GO:0043565;GO:0006355;GO:0006367
isogroup243988	GO:0016607;GO:0005681;GO:0046540;GO:0030621;GO:0017070;GO:0001709;GO:0007267;GO:0009553;GO:0009560;GO:0000398
isogroup250853	GO:0005768;GO:0032266;GO:0015031
isogroup250435	GO:0005737;GO:0003960;GO:0008270
isogroup278093	
isogroup260548	GO:0032580;GO:0016021;GO:0050662;GO:0048040;GO:0033320
isogroup242090	
isogroup171888	GO:0005840;GO:0003735;GO:0006412
isogroup257583	GO:0016021;GO:0005741;GO:0016491
isogroup233654	GO:0016021;GO:0005524;GO:0005525;GO:0004383;GO:0016941;GO:0004672;GO:0035556;GO:0001503
isogroup58161	GO:0004190;GO:0003677;GO:0003887;GO:0004519;GO:0046872;GO:0003723;GO:0003964;GO:0015074;GO:0006310
isogroup208702	GO:0005769;GO:0016021;GO:0005886;GO:0004940;GO:0005088;GO:0005057;GO:0071880;GO:0035556;GO:0030819;GO:0043950;GO:0045823;GO:0032320
isogroup321848	GO:0005737;GO:0005524;GO:0004111
isogroup259525	GO:0005730;GO:0005654;GO:0044822
isogroup261892	GO:0005737;GO:0016020;GO:0005634;GO:0005524;GO:0046872;GO:0004652;GO:0003723;GO:0006378;GO:0043631
isogroup258012	GO:0005634;GO:0071546;GO:0071547;GO:0005524;GO:0008026;GO:0003676;GO:0007275;GO:0048477;GO:0007283
isogroup250839	GO:0080008;GO:0005634;GO:0016567
isogroup240071	GO:0005634;GO:0003677;GO:0003700;GO:0008270;GO:0048749;GO:0007444;GO:0010468;GO:0006355;GO:0006351
isogroup257720	GO:0005634;GO:0044822
isogroup246711	GO:0016021;GO:0060395
isogroup223555	GO:0000785;GO:0005737;GO:0000792;GO:0000118;GO:0000790;GO:0005634;GO:0043234;GO:0070742;GO:0003682;GO:0003677;GO:0008327;GO:0003729;GO:0019904;GO:0000978;GO:0000980;GO:0035197;GO:0043044;GO:0043623;GO:0042711;GO:0000122;GO:0030177;GO:0042127;GO:0006351
isogroup259303	GO:0005737;GO:0005576;GO:0016020;GO:0005509;GO:0003682;GO:0007155
isogroup259299	GO:0031012;GO:0005576;GO:0050840;GO:0030198
isogroup261550	GO:0003964
isogroup248920	GO:0005634;GO:0003677
isogroup227369	GO:0005737;GO:0005794;GO:0005730;GO:0044822;GO:0008270;GO:0008631;GO:0043065;GO:0046330;GO:0033674;GO:0043410
isogroup288799	GO:0005615;GO:0005578;GO:0007155
isogroup252240	GO:0005634;GO:0003677;GO:0046872;GO:0006355;GO:0006351
isogroup256149	GO:0005615;GO:0004252;GO:0007596;GO:0042730;GO:0006954;GO:0097421
isogroup369606	GO:0005774;GO:0035556
isogroup261157	GO:0005801;GO:0005794;GO:0032580;GO:0051645;GO:0050772
isogroup256476	GO:0005737;GO:0046872;GO:0008168;GO:0008033
isogroup249159	GO:0005634;GO:0051864;GO:0032453;GO:0005506;GO:0016706;GO:0070544;GO:0034720;GO:0045892;GO:0006351
isogroup249192	
isogroup235641	GO:0005737;GO:0034752;GO:0034753;GO:0005654;GO:0005634;GO:0005667;GO:0003677;GO:0070888;GO:0035326;GO:0051879;GO:0004879;GO:0046983;GO:0046982;GO:0003705;GO:0043565;GO:0003700;GO:0004871;GO:0008134;GO:0044212;GO:0006915;GO:0001568;GO:0007049;GO:0032922;GO:0030522;GO:0000122;GO:0045892;GO:0045899;GO:0045944;GO:0045893;GO:0030850;GO:0030888;GO:0010468;GO:0006357;GO:0006355;GO:0009636;GO:0009410;GO:0006366;GO:0006805
isogroup259537	GO:0009507;GO:0005635;GO:0005643;GO:0051028;GO:0015031
isogroup257900	GO:0034098;GO:0005634;GO:0008134;GO:0043130;GO:0031625
isogroup257155	GO:0005694;GO:0005829;GO:0031514;GO:0005634;GO:0035082;GO:0051321
isogroup260440	GO:0005764;GO:0004190
isogroup3336	GO:0005524;GO:0047453;GO:0046496
isogroup260848	GO:0005829;GO:0005634;GO:0003949;GO:0000105
isogroup250851	GO:0016021;GO:0005524;GO:0004674
isogroup148746	GO:0016798;GO:0005975
isogroup249780	GO:0016021;GO:0006886;GO:0006836;GO:0017157;GO:0016192
isogroup217809	GO:0042578;GO:0014898;GO:0031161;GO:0048015;GO:0051896
isogroup304402	GO:0000139;GO:0005215;GO:0015031
isogroup262191	GO:0031012;GO:0005615;GO:0070062;GO:0005578;GO:0043569
isogroup261136	
isogroup31216	GO:0000781;GO:0005737;GO:0016020;GO:0005634
isogroup259851	GO:0000502
isogroup181558	GO:0005730;GO:0005654;GO:0005634;GO:0003677;GO:0000978;GO:0001077;GO:0003700;GO:0071277;GO:0035865;GO:0061400
isogroup262386	GO:0005737;GO:0016607;GO:0005681;GO:0000346;GO:0005687;GO:0005688;GO:0005524;GO:0004004;GO:0044822;GO:0030621;GO:0017070;GO:2000002;GO:0032786;GO:0010501;GO:0000245;GO:0046784
isogroup253162	GO:0004190;GO:0003677;GO:0003887;GO:0004519;GO:0046872;GO:0003723;GO:0003964;GO:0015074;GO:0006310
isogroup246971	GO:0016021;GO:0005622;GO:0005886;GO:0005229;GO:0006869
isogroup217735	GO:0030896;GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0006974;GO:0071479;GO:0000077;GO:0006281;GO:0006260;GO:0000724;GO:0009790;GO:0007093;GO:0008156;GO:0006468;GO:0001932;GO:0009411
isogroup319070	GO:0048037;GO:0047879;GO:0016788;GO:0016491;GO:0031177;GO:0017000
isogroup242346	GO:0005737;GO:0005634;GO:0003677;GO:0031018;GO:0060119;GO:0048923;GO:0006355;GO:0006351
isogroup258039	
isogroup258173	GO:0005524;GO:0004674
isogroup247958	GO:0005654;GO:0005634;GO:0042393;GO:0003714;GO:0030154;GO:0016568;GO:0048635;GO:0045892;GO:0007283;GO:0006351
isogroup231189	GO:0005622;GO:0005525;GO:0016874;GO:0008270;GO:0016567;GO:0007264
isogroup254882	GO:0005856;GO:0005829;GO:0030175;GO:0030027;GO:0016020;GO:0004445;GO:0005547;GO:0007420;GO:0007155;GO:0001958;GO:0002376;GO:0032957;GO:0008156;GO:0046627;GO:0043569;GO:0043407;GO:0010977;GO:0010642;GO:0046856;GO:0042493
isogroup231453	GO:0016021;GO:0005765;GO:0005764;GO:0030262;GO:0010506
isogroup258919	GO:0016021;GO:0005215;GO:0006814;GO:0055085
isogroup252382	GO:0005737;GO:0005789;GO:0016021;GO:0043231;GO:0047638;GO:0034875;GO:0019899;GO:0020037;GO:0005506;GO:0004497;GO:0016491;GO:0016712;GO:0019825;GO:0050591;GO:0005496;GO:0008395;GO:0033780;GO:0050649;GO:0070576;GO:0030343;GO:0009822;GO:0008209;GO:0036378;GO:0042737;GO:0017144;GO:0042738;GO:0046483;GO:0006629;GO:0016098;GO:0055114;GO:0070989;GO:0044281;GO:0006706;GO:0008202;GO:0042359;GO:0006805
isogroup228274	GO:0016021
isogroup256224	GO:0016021
isogroup245316	GO:0005509
isogroup229421	
isogroup257850	GO:0000793;GO:0043596;GO:0005634;GO:0005721;GO:0005524;GO:0003682;GO:0042393;GO:0035173;GO:0070577;GO:0004715;GO:0004713;GO:0071884;GO:0008270;GO:0006974;GO:0006333;GO:0006338;GO:0048096;GO:0006302;GO:0003007;GO:0016572;GO:0018108;GO:2000273;GO:0006355;GO:0006351
isogroup257509	GO:0005634;GO:0046872;GO:0003950;GO:0044822
isogroup257036	GO:0005886;GO:0006950
isogroup245509	GO:0004252
isogroup259321	GO:0016020;GO:0005524;GO:0004004;GO:0044822;GO:0006200;GO:2000623;GO:0000956;GO:0000184;GO:0006396
isogroup123582	GO:0005789;GO:0016021
isogroup228740	GO:0016021;GO:0005886;GO:0004935
isogroup149138	GO:0005858;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0001539;GO:0008152;GO:0007018
isogroup253246	GO:0005789;GO:0016021;GO:0000030;GO:0006506;GO:0097502
isogroup98387	GO:0060473;GO:0005737;GO:0005886;GO:0070001;GO:0070002;GO:0004222;GO:0008233;GO:0008270;GO:0007155;GO:0009566;GO:2000360;GO:0010954;GO:0060468
isogroup251290	GO:0005634;GO:0003676
isogroup228747	
isogroup258912	GO:0003964;GO:0006278;GO:0006313
isogroup176508	GO:0016021;GO:0009705;GO:0046872;GO:0005267
isogroup237431	GO:0016607;GO:0003723;GO:0006915;GO:0006397;GO:0051028;GO:0007275;GO:0008380
isogroup255557	GO:0005737;GO:0016607;GO:0005634;GO:0000978;GO:0001077;GO:0000980;GO:0001205;GO:0043565;GO:0003700;GO:0001525;GO:0008015;GO:0060173;GO:0007275;GO:0070997;GO:0060021;GO:0045944;GO:0007519;GO:0001757
isogroup258077	GO:0005829;GO:0005524
isogroup238777	GO:0015031
isogroup262885	GO:0005634;GO:0008143;GO:0008266;GO:0006355;GO:0006351
isogroup255924	GO:0031305;GO:0005739;GO:0008565;GO:0051204;GO:0015031;GO:0008535
isogroup246561	GO:0005737;GO:0070062;GO:0016020;GO:0005654;GO:0005634;GO:0045120;GO:0030529;GO:0000166;GO:0044822;GO:0044212;GO:0006397
isogroup223830	GO:0005737;GO:0004022;GO:0051903;GO:0008270;GO:0006069
isogroup164752	GO:0008408;GO:0003676
isogroup277526	
isogroup260598	GO:0005801;GO:0005783;GO:0005794;GO:0000139;GO:0016021;GO:0005634;GO:0016740;GO:0008285;GO:0046329;GO:0001764;GO:0035269;GO:0060049
isogroup253573	GO:0097546;GO:0097543;GO:0005929;GO:0072372;GO:0003283;GO:0060271;GO:0060027;GO:0071908;GO:0007368;GO:0071910;GO:0035469;GO:0071909;GO:0007163;GO:0030198;GO:0001947;GO:0001822;GO:0060993;GO:0006629;GO:0030324;GO:0048496;GO:0090090;GO:0045494;GO:0030814;GO:2000095;GO:0072189;GO:0016055
isogroup245493	GO:0016874;GO:0004842;GO:0008270;GO:0006915;GO:1902043;GO:0000209
isogroup243227	GO:0005739;GO:0005634;GO:0051537;GO:0009055;GO:0046872;GO:0015035;GO:0045454;GO:0042542;GO:0010033
isogroup21830	GO:0008180;GO:0070062;GO:0005753;GO:0005886;GO:0045261;GO:0005524;GO:0044822;GO:0046933;GO:0046961;GO:0015991;GO:0015986;GO:0006629;GO:0001937
isogroup249888	GO:0016021;GO:0005887;GO:0004950;GO:0008188;GO:0004995;GO:0006935;GO:0007186;GO:0002121;GO:0007218;GO:0007217
isogroup232914	GO:0005737;GO:0005507;GO:0019899;GO:0004784;GO:0016532;GO:0008270;GO:0030001;GO:0043085;GO:0019430
isogroup256322	GO:0004563;GO:0030247;GO:0006032;GO:0000272
isogroup238857	GO:0016021;GO:0097225;GO:0008158
isogroup256353	GO:0016021;GO:0006811;GO:0050896
isogroup238096	GO:0016021;GO:0005886;GO:0004930;GO:0046872;GO:0042813;GO:0007275;GO:0016055
isogroup253703	
isogroup263520	GO:0005576
isogroup242990	GO:0005794;GO:0005525;GO:0015031;GO:0007264;GO:0016192
isogroup239349	GO:0016021;GO:0005886;GO:0004930
isogroup243710	GO:0005634;GO:0051301;GO:0007067;GO:0010087;GO:0016567;GO:0032875
isogroup124856	GO:0016324;GO:0070062;GO:0016459;GO:0005524;GO:0003774
isogroup255733	
isogroup203020	GO:0005737;GO:0005634;GO:0003677;GO:0035064;GO:0008270;GO:0016568;GO:0061086;GO:0000122;GO:0061087;GO:0045944;GO:0007379;GO:0048863;GO:0019827
isogroup254164	GO:0043231;GO:0016020;GO:0005739;GO:0005782;GO:0005778;GO:0005777;GO:0044594;GO:0003857;GO:0033989;GO:0016853;GO:0016508;GO:0042803;GO:0005102;GO:0036109;GO:0008209;GO:0006699;GO:0008206;GO:0044255;GO:0008210;GO:0006635;GO:0033540;GO:0036112;GO:0008152;GO:0001649;GO:0055114;GO:0060009;GO:0044281;GO:0033559;GO:0000038;GO:0036111
isogroup228398	GO:0005737;GO:0008285
isogroup199062	GO:0005737;GO:0005634;GO:0016874;GO:0008270;GO:0006915;GO:0043161;GO:0070936;GO:0050691;GO:0032648
isogroup212850	GO:0005737;GO:0008757;GO:0032259
isogroup261765	GO:0016021;GO:0005886;GO:0030246;GO:0004930;GO:0016524;GO:0007186;GO:0007218
isogroup238957	GO:0005737;GO:0016020;GO:0016874;GO:0004842;GO:0008270;GO:0045806;GO:0051865;GO:0030163;GO:0000209;GO:0070086;GO:0046755
isogroup192800	GO:0005840;GO:0003735;GO:0006412
isogroup262166	
isogroup262145	GO:0005720;GO:0016363;GO:0005654;GO:0005634;GO:0016605;GO:0003682;GO:0003690;GO:0000977;GO:0001227;GO:0050798;GO:0006915;GO:0043367;GO:0043374;GO:0006921;GO:0006325;GO:0006338;GO:0008544;GO:0016571;GO:0000122;GO:0060004;GO:0016032
isogroup200978	GO:0005737;GO:0035176
isogroup254576	GO:0016021;GO:0004180;GO:0046872;GO:0008237;GO:0008241
isogroup255541	GO:0005737;GO:0031965;GO:0005654;GO:0016874;GO:0008270;GO:0007219;GO:0016567
isogroup258451	
isogroup247055	GO:0005813;GO:0005737;GO:0005634;GO:0046872;GO:0004518
isogroup259340	GO:0012505;GO:0000139;GO:0005795;GO:0016021;GO:0030246;GO:0046872;GO:0004653;GO:0009312;GO:0006486
isogroup255492	GO:0016021;GO:0006811
isogroup238780	GO:0005813;GO:0036064;GO:0005829;GO:0005634;GO:0060830;GO:0000086;GO:0042073;GO:0000278
isogroup238697	GO:0005737
isogroup216034	GO:0000139;GO:0016021;GO:0030246;GO:0046872;GO:0005112;GO:0004653;GO:0044267;GO:0060271;GO:0007368;GO:0007220;GO:0061314;GO:0016266;GO:0043687;GO:0018243;GO:0008593
isogroup249576	GO:0005634
isogroup251166	GO:0016021
isogroup250396	GO:0005737;GO:0006915;GO:0042787;GO:0042981
isogroup235286	GO:0005783;GO:0070062;GO:0016021;GO:0016020;GO:0005739;GO:0009312;GO:0006810
isogroup258539	GO:0016021;GO:0031965;GO:0003677
isogroup354621	GO:0005858;GO:0030286;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0003341;GO:0001539;GO:0008152;GO:0009612
isogroup227822	GO:0016021;GO:0005886;GO:0005502;GO:0008020;GO:0009584;GO:0007602;GO:0018298;GO:0042752;GO:0048511;GO:0007601
isogroup151009	GO:0031463;GO:0030134;GO:0000139;GO:0048208;GO:0006888;GO:0006513;GO:0016055
isogroup253569	GO:0045180;GO:0009925;GO:0005911;GO:0036064;GO:0060170;GO:0070062;GO:0031941;GO:0071458;GO:0071556;GO:0005887;GO:0030027;GO:0016020;GO:0072686;GO:0031512;GO:0031513;GO:0002133;GO:0005262;GO:0005509;GO:0048763;GO:0005267;GO:0005245;GO:0005248;GO:0035904;GO:0001658;GO:0007050;GO:0071498;GO:0071464;GO:0071470;GO:0042994;GO:0050982;GO:0003127;GO:0071910;GO:0001892;GO:0001947;GO:0007259;GO:0072177;GO:0072218;GO:0072214;GO:0072219;GO:0072235;GO:0072075;GO:0035502;GO:0072284;GO:0072208;GO:2000134;GO:0060315;GO:0021915;GO:0060674;GO:0071158;GO:0031659;GO:0031587;GO:0045429;GO:0045944;GO:0090279;GO:0030814;GO:0042127;GO:0051209;GO:0061441;GO:0021510
isogroup251810	GO:0005737;GO:0008270
isogroup259318	
isogroup249957	GO:0004190;GO:0004519;GO:0003964
isogroup216436	GO:0005858;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0001539;GO:0008152;GO:0007018
isogroup260213	GO:0005929;GO:0005615;GO:0070062;GO:0030030
isogroup239978	GO:0005730;GO:0005681;GO:0000166;GO:0044822;GO:0006397;GO:0008380
isogroup261835	
isogroup252404	GO:0005671;GO:0044666;GO:0005634;GO:0048188;GO:0003682;GO:0003713;GO:0007049;GO:0006338;GO:0016573;GO:0043966;GO:0051568;GO:0043967;GO:0045927;GO:0045893
isogroup253155	GO:0015629;GO:0043231;GO:0005654;GO:0005634;GO:0005669;GO:0033276;GO:0046983;GO:0003700;GO:0044212;GO:0016568;GO:0006352;GO:0010467;GO:0016573;GO:0006368;GO:0006366;GO:0006367;GO:0016032
isogroup251342	GO:0016021;GO:0005886;GO:0004963
isogroup245803	GO:0016021;GO:0005743;GO:0005744;GO:0004722;GO:0004725;GO:0006915;GO:0007006;GO:0035335;GO:0006470;GO:0015031
isogroup171192	GO:0005759;GO:0005739;GO:0051537;GO:0005506;GO:0005198;GO:0016226
isogroup205903	GO:0005737;GO:0005739;GO:0005730;GO:0005634;GO:0005786;GO:0008312;GO:0044822;GO:0042493;GO:0006614
isogroup256779	GO:0070062;GO:0005739;GO:0003941;GO:0004794;GO:0030170;GO:0006565;GO:0006567
isogroup47503	GO:0005789;GO:0016021;GO:0015194;GO:0006658;GO:0008654;GO:0006665
isogroup259734	GO:0005783;GO:0003824;GO:0004745;GO:0042572
isogroup254983	GO:0005801;GO:0005856;GO:0005794;GO:0002079;GO:0005634;GO:0002081;GO:0003713;GO:0000042;GO:1903506;GO:0006366;GO:0003281
isogroup250666	GO:0005829;GO:0070062;GO:0001760;GO:0046872;GO:0046874
isogroup213227	GO:0005892;GO:0030054;GO:0005887;GO:0005886;GO:0045211;GO:0004889;GO:0022848;GO:0005262;GO:0050910;GO:0042472;GO:0007204;GO:0007268
isogroup254685	GO:0005737;GO:0016567
isogroup257956	GO:0005829;GO:0005634;GO:0043565;GO:0003700;GO:0006351
isogroup262298	GO:0005524;GO:0004715;GO:0004712;GO:0004713;GO:0009653;GO:0018108;GO:0030587;GO:0030435
isogroup230374	GO:0005576;GO:0004222;GO:0008270;GO:0043050;GO:0060465
isogroup247538	GO:0007286
isogroup240267	GO:0005737;GO:0000178;GO:0005730;GO:0003723;GO:0006364
isogroup256742	GO:0004424;GO:0000105
isogroup241349	GO:0030424;GO:0030425;GO:0005783;GO:0005789;GO:0032584;GO:0016021;GO:0055038;GO:0046872;GO:0031175;GO:0048011;GO:0072659
isogroup256993	GO:0005759;GO:0005524;GO:0004485;GO:0006552;GO:0007563
isogroup252161	GO:0016324;GO:0043679;GO:0016323;GO:0009986;GO:0005737;GO:0016021;GO:0043025;GO:0005634;GO:0005509;GO:0008144;GO:0004930;GO:0000287;GO:0019808;GO:0007193;GO:0006915;GO:0048754;GO:0070509;GO:0006816;GO:0006874;GO:0071333;GO:0035729;GO:0071456;GO:0071404;GO:1901653;GO:0071305;GO:0060613;GO:0007254;GO:0001503;GO:0007200;GO:0032781;GO:0090280;GO:0008284;GO:0010628;GO:0032024;GO:0050927;GO:0045907;GO:0051924;GO:0051592;GO:0071774;GO:0002931;GO:0042311
isogroup251669	GO:0005737;GO:0005829;GO:0005739;GO:0005730;GO:0005654;GO:0005634;GO:0001047;GO:0001046;GO:0003913;GO:0003690;GO:0042826;GO:0019900;GO:0035257;GO:0000166;GO:0019902;GO:0009881;GO:0019901;GO:0008134;GO:0000989;GO:0043130;GO:0032922;GO:0007623;GO:0006975;GO:0006281;GO:0043153;GO:0006094;GO:0042593;GO:0019915;GO:0042754;GO:0045744;GO:2000323;GO:2000850;GO:0031397;GO:0000122;GO:0045892;GO:0018298;GO:0042752;GO:2000001;GO:0033762;GO:0032868;GO:0006351
isogroup251406	GO:0005788;GO:0046872
