gene,pval
isogroup113852,-0.0139118712521415
isogroup113969,0.786220153258829
isogroup115230,1.06855416902401
isogroup115385,-3.23019743265025
isogroup118568,-0.00869603102005596
isogroup118973,0.0318804236648175
isogroup206447,5.00402650262662
isogroup207217,-0.647756587042593
isogroup211000,0.320874781295009
isogroup214447,-1.56262916142202
isogroup227791,-1.20329521940977
isogroup268467,-0.327160331783667
isogroup269925,0.280064332737081
isogroup269998,0.950022159124045
isogroup272628,-0.307425268104744
isogroup272902,1.51314802515813
isogroup272966,-1.02123692806889
isogroup273194,-0.0521319285019856
isogroup273213,-0.895537045099912
isogroup273703,-2.58884268950625
isogroup274333,-0.962986912444843
isogroup275262,-2.29020888300166
isogroup33405,-0.383883374528982
isogroup35596,-0.0775315948437081
isogroup45216,-1.81128198314986
isogroup51392,-2.89415025116093
isogroup81118,0.257855644214855
isogroup94607,-4.53226272782638
isogroup116753,-0.376855699208119
isogroup118724,0.694293785641063
isogroup119805,-0.598902599601849
isogroup123016,-0.523448376478651
isogroup153062,-0.592935150558051
isogroup162234,-2.0481965663121
isogroup165830,0.222938479122139
isogroup170233,-0.898851505538435
isogroup181781,-0.0354870616925431
isogroup183370,0.344490423394369
isogroup186739,-1.05833981510441
isogroup196753,0.451289357125231
isogroup199948,1.79644293372007
isogroup208575,-1.25906000702546
isogroup209483,0.0738820733607762
isogroup210547,-0.295406329725542
isogroup216095,0.0749199988056231
isogroup216620,2.59031566208712
isogroup265430,-0.171638581037021
isogroup265954,0.466913278486779
isogroup267907,-1.19481126768577
isogroup267956,0.514301616415587
isogroup269490,-0.529440485085057
isogroup269980,-2.1446926835181
isogroup270914,2.32748939371527
isogroup272859,0.0210007254000814
isogroup33765,0.628974950971178
isogroup42175,0.614286195321667
isogroup44549,1.89055023034174
isogroup48098,-0.350036924321318
isogroup49895,0.0180012826299742
isogroup79170,2.09300533358381
isogroup115550,-0.29198030018808
isogroup117727,-1.96705627283432
isogroup118446,0.407318446548136
isogroup118669,-0.341710385096067
isogroup119960,-0.316637254686003
isogroup168561,1.09531167054193
isogroup170367,0.938297181991299
isogroup170835,0.266237070466425
isogroup173301,-1.04102894247072
isogroup180038,0.273401935851494
isogroup180462,-0.817471041677082
isogroup184039,-1.88004026619732
isogroup185568,0.276778446692413
isogroup190008,0.636547131589963
isogroup196409,-0.00734067572635308
isogroup203629,2.2404076309718
isogroup214128,-0.249485879949575
isogroup214454,0.184892477682693
isogroup225425,0.0763937466597177
isogroup268828,0.0976356860390845
isogroup268831,-0.940888925985044
isogroup269346,1.0229991130498
isogroup269809,0.680398714211452
isogroup270108,-0.273147225070558
isogroup270792,-0.0846884595206712
isogroup270984,0.893456028456781
isogroup272284,0.382709521866933
isogroup276005,-8.26349278197973
isogroup34770,-0.956356385207432
isogroup36578,0.591691379628604
isogroup37310,0.429756547074814
isogroup38111,-1.42144808276792
isogroup52049,1.48177152401268
isogroup57490,-0.52699405637028
isogroup111683,-0.68055274755537
isogroup119318,-0.948051265928612
isogroup119599,1.40260096811599
isogroup166353,0.417912773103221
isogroup177420,-0.15990234822336
isogroup183412,1.14263076580332
isogroup184987,0.27080654173314
isogroup232461,-0.511720202392686
isogroup271812,0.417187362800928
isogroup272530,1.5235358609314
isogroup273019,0.381251946852915
isogroup274174,0.667485893306137
isogroup35190,-1.48259053950037
isogroup36063,-1.11285230276849
isogroup38286,0.444847589637665
isogroup43864,0.36238748563028
isogroup56043,0.963266639895028
isogroup56416,2.21160154202983
isogroup67675,0.46988310869463
isogroup84652,1.70155864576352
isogroup85171,0.661026888453374
isogroup111744,0.642214557839737
isogroup114762,0.381334745655616
isogroup115283,0.205617047716493
isogroup115325,-2.70904278691208
isogroup118198,-0.0679149127500078
isogroup119020,-0.243587194014569
isogroup151406,0.318280435146931
isogroup178854,0.116147596462819
isogroup185185,-0.0392286429280118
isogroup211464,4.7692876955285
isogroup217022,-1.57408762412151
isogroup224025,1.65404827173535
isogroup244406,-1.92829085690888
isogroup270076,-0.784691794279112
isogroup270305,0.036557437775005
isogroup272012,1.99824887204155
isogroup272156,-1.52377963913253
isogroup272680,2.00578766866328
isogroup273949,-0.517365414090307
isogroup34774,0.293921849955686
isogroup41173,1.20514062073187
isogroup47657,-0.840589698727706
isogroup55691,2.53251794623173
isogroup87651,2.47245882389261
isogroup88607,0.211626582645416
isogroup113807,-0.0545617354679161
isogroup114868,-2.52811511563987
isogroup119415,1.08800652907335
isogroup119417,-0.286354352707906
isogroup119958,1.84267560187275
isogroup154046,-1.41034989852537
isogroup165838,1.01943198558126
isogroup171611,1.71290491501773
isogroup185957,0.0314429058677255
isogroup195962,-0.804256269389442
isogroup214291,-0.297850090556796
isogroup222381,-1.98676721273526
isogroup229313,3.26670096998494
isogroup231156,-0.485268486293964
isogroup240740,0.646518279996125
isogroup241333,-1.20375598954644
isogroup257994,0.832970423726392
isogroup266017,-0.286053855763039
isogroup268834,1.31643728811522
isogroup272987,0.572361411907785
isogroup273217,-1.0740012471581
isogroup33687,-0.252159876065265
isogroup35101,1.87139836246613
isogroup37747,1.18748158219774
isogroup46541,0.569520682887235
isogroup52789,-0.276263443208173
isogroup56758,-0.30275548068078
isogroup90540,0.603530207607667
isogroup113834,0.00486369776763573
isogroup114697,0.256171536897382
isogroup116895,1.03964818956341
isogroup119539,0.173393787644735
isogroup155176,-0.0225480535502039
isogroup171733,0.887418960263808
isogroup173267,0.78872354438364
isogroup184988,0.750668051474231
isogroup185344,0.0720029864557333
isogroup201395,0.17285325676417
isogroup203222,-0.474287015534474
isogroup205127,1.88316613900881
isogroup205724,0.00594003995889445
isogroup229247,0.347176748356529
isogroup229658,-0.325892872502926
isogroup266644,-0.0507086586625283
isogroup269161,-0.134727933238638
isogroup271630,-0.49371574250375
isogroup272184,0.163203185858928
isogroup273368,0.564340187420697
isogroup42493,-0.318595874181288
isogroup43197,0.51233229195546
isogroup44694,2.3374695005254
isogroup46654,0.0975498427181787
isogroup52792,0.148948675273127
isogroup56803,0.982616080310863
isogroup67001,0.102915991305812
isogroup78723,0.501776305756694
isogroup114499,-0.0992493511307908
isogroup115393,0.608564076656135
isogroup118645,1.71821567304954
isogroup119808,-1.9644869376095
isogroup170480,-0.649305632418936
isogroup171837,0.19953909196024
isogroup184041,1.42737776348865
isogroup194743,-0.979460676810349
isogroup206463,-0.555262382671497
isogroup206624,-0.70582822679755
isogroup212604,0.490415566951632
isogroup214729,0.436408684629403
isogroup220157,0.847243799222038
isogroup222589,0.124430104735603
isogroup223940,0.281028172756655
isogroup224246,1.6007178730668
isogroup238574,2.56517446244042
isogroup270281,0.307194159492754
isogroup270381,-0.343004394097749
isogroup270646,0.520927242574636
isogroup270981,-0.313145623830899
isogroup271282,2.12811291826278
isogroup271559,1.53932550939332
isogroup273122,-0.145855085106566
isogroup273425,-0.710071577880856
isogroup34014,0.300665449061611
isogroup39255,1.83493018486155
isogroup42694,0.162169939877196
isogroup45653,1.52948191590488
isogroup47890,-1.09321323918655
isogroup49462,-2.97257377177143
isogroup51169,-3.42598148620532
isogroup52851,2.6629952499981
isogroup54955,-1.21980185000877
isogroup113662,-0.765600931830675
isogroup181807,0.169688866073589
isogroup206996,1.32659013346671
isogroup211905,1.46030193576819
isogroup214721,0.200610701447324
isogroup220270,0.0011070428468367
isogroup228541,-0.553940764521005
isogroup235061,-1.98483919579028
isogroup235878,1.17991740024663
isogroup264793,0.857290676414022
isogroup270131,0.4000402634621
isogroup270282,-0.758951950180816
isogroup271286,-2.6222641039165
isogroup272856,-1.2928689557701
isogroup33572,-0.353411141587179
isogroup35617,0.86130017476435
isogroup45924,0.857992105306152
isogroup48075,-1.34766768427836
isogroup53332,-0.22162336028718
isogroup85433,-0.599635819005727
isogroup95403,0.967100666945833
isogroup114919,0.224533690974291
isogroup118878,0.0779212132219282
isogroup157335,0.818607694234254
isogroup168515,-0.377722223500152
isogroup170007,-0.2363805125923
isogroup178055,1.00881053456253
isogroup181622,-0.381986363270232
isogroup183830,0.266191429781289
isogroup208170,1.97487285166718
isogroup237233,-2.77661053375198
isogroup238518,0.754677148499698
isogroup244011,0.592562968802797
isogroup264298,-1.40390069006582
isogroup267092,-0.162818597093095
isogroup268741,0.518715339595048
isogroup270046,0.163161520548577
isogroup271232,-1.36664023717242
isogroup271493,1.63431752655289
isogroup272437,0.313326702159452
isogroup43262,0.236243422702629
isogroup44104,0.0631106759333454
isogroup46239,0.555860317892677
isogroup54178,1.66638650153096
isogroup102380,2.94653820462065
isogroup108938,1.16357362617054
isogroup115397,0.533505407006906
isogroup117569,-0.800144949969762
isogroup119101,0.795061631096206
isogroup152438,-0.531101752696743
isogroup170015,-0.915332690458321
isogroup181699,0.155395996827338
isogroup181982,-0.237508362649258
isogroup182560,2.21969100162069
isogroup182570,-0.864179300825587
isogroup183266,0.712887291247949
isogroup204885,0.0940494031200784
isogroup205722,1.07855656045021
isogroup218957,0.447604473620937
isogroup223471,0.727542318058574
isogroup237225,-0.353099782201963
isogroup246807,1.37339940957697
isogroup264441,1.17567356051612
isogroup264641,-0.812064239247278
isogroup269025,-0.595436796367997
isogroup269879,3.69051375147513
isogroup270313,-1.35077670421715
isogroup271588,0.481188904800641
isogroup272123,-0.297256125168369
isogroup272685,1.7685629858631
isogroup276082,0.161643462525481
isogroup34988,-0.0467883188153664
isogroup39618,0.890300418941827
isogroup45256,-0.559072585529875
isogroup45592,-0.579103166994836
isogroup47246,3.01713281024274
isogroup51012,0.0630751031397578
isogroup55421,-0.441066643347322
isogroup56712,-1.9429513666218
isogroup61871,2.36047467292275
isogroup89486,-0.30917974982108
isogroup114994,-0.0851560830843471
isogroup117522,-1.44810590703564
isogroup119876,-0.188487768128478
isogroup156684,-1.4791115007527
isogroup157840,-2.99976549645378
isogroup167638,0.000646613184031867
isogroup171830,-0.0103539931467762
isogroup185218,-1.61585817148525
isogroup209419,0.168724327853241
isogroup221516,-1.1479599984679
isogroup226324,-0.433644482843334
isogroup227315,-1.49314974340217
isogroup229827,0.334766359103332
isogroup266836,-0.819245399962878
isogroup269972,1.92042339748537
isogroup270380,-5.32507991813938
isogroup272419,0.553661333854328
isogroup273627,-2.11538715446689
isogroup275549,-0.491498845660529
isogroup43003,0.0704792741687023
isogroup43855,0.855905742914491
isogroup43952,-1.51084858573169
isogroup45258,-0.290918428246818
isogroup46123,-0.403106081744182
isogroup47430,0.0622092543461504
isogroup50607,-0.678738723018035
isogroup57724,0.841282636186037
isogroup71267,1.58630308276341
isogroup117028,-0.647601880208187
isogroup173043,1.02753748436502
isogroup178991,0.105019567526308
isogroup185953,1.37909802073379
isogroup187499,-0.222218334257444
isogroup205370,0.400124739253033
isogroup231564,-1.32161823880054
isogroup231691,-0.737963323527848
isogroup237861,-2.28051537510407
isogroup239723,-1.36513599971129
isogroup257627,0.0358062723262235
isogroup269909,-0.60670890395308
isogroup271225,-0.807158296874552
isogroup271810,-2.6719179272477
isogroup272557,-1.41158377304932
isogroup274614,-0.805879855736954
isogroup275529,-2.07741356841957
isogroup49426,-0.864890417104042
isogroup52809,-0.0256588660921007
isogroup101379,-0.161651426002399
isogroup113068,-0.230960727225858
isogroup113975,0.865316814167192
isogroup117556,-1.42074455543487
isogroup119091,0.931488708381043
isogroup120976,0.499597834071355
isogroup124443,1.02490887928252
isogroup174455,0.153137779284371
isogroup207616,-0.475561842232956
isogroup214815,0.40681461806476
isogroup216545,4.30116544634252
isogroup238563,0.256648821166335
isogroup242577,-2.12392633468162
isogroup256556,1.14957279195856
isogroup264922,0.880699360520922
isogroup267077,-1.35479506788875
isogroup270038,0.180286650211488
isogroup271231,-1.34609144784722
isogroup272544,0.10256163047359
isogroup274616,1.67115873450478
isogroup49569,0.525375837560316
isogroup65872,-0.129974123645459
isogroup85176,-0.842594783335034
isogroup117018,-4.12763718728166
isogroup117849,0.161563961669976
isogroup118938,0.600084070430809
isogroup119057,0.158036704240681
isogroup119132,0.399312963100571
isogroup119792,-0.079950751902175
isogroup165878,0.378439836912563
isogroup166855,0.949013550245628
isogroup170754,-0.532157442616768
isogroup173714,0.478158436297435
isogroup182732,3.25626181739369
isogroup205065,-0.359219191442803
isogroup222554,-2.36216812758752
isogroup241303,-0.134081731618754
isogroup242581,0.810202760821317
isogroup260268,-0.104060467718368
isogroup264998,-0.860594491752732
isogroup269624,0.532867184789749
isogroup270437,-0.578594952511809
isogroup270840,-0.043782185070342
isogroup272163,3.52705216547371
isogroup272776,2.80091055398654
isogroup35762,0.25237881319395
isogroup48892,0.787455217229401
isogroup56438,-0.412931362991178
isogroup57308,-0.145847436233267
isogroup85933,0.571916533793112
isogroup96609,-0.048731067058559
isogroup114891,0.52412893152544
isogroup117613,-0.118229224149851
isogroup118654,0.51020194194074
isogroup119033,-1.31389390392278
isogroup120592,0.622821266975428
isogroup162189,-0.301416188273634
isogroup165583,-0.06045080559059
isogroup170728,0.207349605756229
isogroup171822,-0.588004797657367
isogroup181613,-0.0118017770801225
isogroup196881,-0.592504050884357
isogroup205407,0.907798580231193
isogroup210328,0.391997058753339
isogroup226430,0.027749770919356
isogroup228287,-1.20888885681857
isogroup229995,-0.610709467940034
isogroup269473,0.104084019639542
isogroup269673,1.24919425130168
isogroup273347,0.941702828663618
isogroup35627,-1.7641539642579
isogroup43032,-4.82801447659936
isogroup52612,1.66225321942082
isogroup113863,-0.764630050541953
isogroup156191,-0.66045143054792
isogroup169633,-2.12821757392823
isogroup173620,0.998423466599938
isogroup203484,0.589541605043637
isogroup212339,0.0297958050100941
isogroup215686,2.61374402120821
isogroup216959,-2.61095668549096
isogroup217421,-0.643661182249896
isogroup220535,0.131679168980626
isogroup223893,0.894167324927255
isogroup257513,-0.0250076855605174
isogroup265416,0.17210322073765
isogroup272671,2.42089152518543
isogroup273965,-0.0896225935125956
isogroup33501,-0.218550549013423
isogroup34376,1.58367046225689
isogroup34785,-0.52289724819841
isogroup50116,-0.538565195694519
isogroup52458,0.733679320643899
isogroup54472,0.927886096602824
isogroup54791,-0.73527128401089
isogroup116645,-1.1709033271929
isogroup118710,1.58623408025133
isogroup154473,0.421445449876949
isogroup158990,-1.14664010923862
isogroup159497,0.888399225040497
isogroup165397,-1.02156300460948
isogroup165477,0.261680586392488
isogroup170838,0.790587918509375
isogroup171520,1.64354358647732
isogroup180257,-0.344989056068125
isogroup184343,0.379094459931048
isogroup188281,0.745441365267281
isogroup204674,-0.00267291419773859
isogroup212808,0.350355129601939
isogroup232118,0.204108749863822
isogroup237994,1.64595600086465
isogroup250142,-0.903089516049453
isogroup252263,0.0112785142683557
isogroup261734,0.96741096295931
isogroup273192,-0.724344535835505
isogroup35575,-0.0354850945209961
isogroup38439,-0.882959076610991
isogroup40587,-0.664580660283703
isogroup44190,-1.60831254566137
isogroup47187,0.879803225906408
isogroup47444,0.834844353281483
isogroup47514,0.435573158190157
isogroup48705,-0.800604091554956
isogroup52200,1.62186599315683
isogroup54580,-1.63223581866416
isogroup80399,-2.16059267465033
isogroup114635,-0.467598831348438
isogroup114744,0.554090766367458
isogroup115140,1.99908466650807
isogroup115554,-0.137838063264569
isogroup116000,1.75445436104468
isogroup116716,-1.23308410352489
isogroup116838,0.427131756969257
isogroup119631,0.672045323562003
isogroup168077,-0.50044328438359
isogroup181964,0.00277530607279607
isogroup182012,0.692876799916608
isogroup188585,0.771196541851656
isogroup193498,-1.1206407564317
isogroup203285,-0.372648494660331
isogroup207621,-1.1754182317763
isogroup207785,0.0347713658152364
isogroup211957,0.913984663763751
isogroup216869,0.458804606720445
isogroup226350,-0.238736548720675
isogroup232045,0.291849040589582
isogroup267083,0.0504402148549344
isogroup267172,1.03384248938229
isogroup267445,-3.81482399876865
isogroup268433,0.647009500942644
isogroup271257,0.578671732952945
isogroup272037,-0.918443040112302
isogroup273449,-0.741766768146555
isogroup35522,0.515699766259064
isogroup37730,2.05809166913051
isogroup43215,0.205145949543479
isogroup43386,0.80302954065345
isogroup46415,-0.817270206997805
isogroup52114,1.29498458332019
isogroup55697,0.421215473262195
isogroup90693,1.4008396822216
isogroup113633,0.202301201050284
isogroup115299,-0.343849989205184
isogroup115529,1.38945971908119
isogroup117232,-1.11460664231743
isogroup118529,0.465678857880223
isogroup118871,1.04220052492694
isogroup118926,-0.414676888176119
isogroup154406,-0.206375898632282
isogroup159763,-1.15097912622442
isogroup166515,-0.263911378986515
isogroup171066,0.506846117070893
isogroup171788,-0.0862054439127696
isogroup175359,0.463449294510595
isogroup176129,0.337848077454578
isogroup183514,-0.0443103714506721
isogroup185008,-1.10479734711641
isogroup214686,-1.68910564635339
isogroup214864,0.31581124488721
isogroup224720,0.063342659518149
isogroup225506,0.747072603801056
isogroup264096,-0.000258039252081765
isogroup269291,1.9647912769801
isogroup270428,-1.43278949806078
isogroup270513,0.138511261242775
isogroup273216,0.475522588302798
isogroup38581,0.484749002386938
isogroup45193,-0.978986863368992
isogroup46195,-2.99352734499591
isogroup51658,0.0638751509091859
isogroup55593,0.280738161446494
isogroup57509,-0.801779188156853
isogroup115454,-0.00751841259786352
isogroup116656,-1.33196923695231
isogroup119355,1.65254334102962
isogroup168397,0.370549436789956
isogroup182192,1.55539129375709
isogroup185589,-0.0508484512069799
isogroup197317,-1.98678304334263
isogroup214511,-0.256820348247334
isogroup218223,-0.261556393385804
isogroup222457,-0.410899946319605
isogroup239589,0.856888152341682
isogroup269554,1.59518086946507
isogroup269706,0.0407168255908646
isogroup272120,-0.697509511936011
isogroup273549,-1.30324969207505
isogroup273722,-0.202609453735657
isogroup44250,1.63135230176588
isogroup45414,0.378395215634024
isogroup52640,-1.12224060008513
isogroup113713,-0.0875799506955546
isogroup113912,1.21986976098862
isogroup116821,-0.577852102717602
isogroup117461,-0.940765628735091
isogroup164589,-0.74173012535843
isogroup165293,-1.11019210407206
isogroup166694,0.537181841456123
isogroup172635,0.665872907411781
isogroup176459,0.484287081662496
isogroup210961,-0.80226781380237
isogroup265238,0.29963431082121
isogroup267491,-0.0688023452482483
isogroup269987,-0.194208488925452
isogroup270816,0.203749950513732
isogroup271953,0.449302447367798
isogroup34937,0.0158370257419129
isogroup36109,-1.24561192859626
isogroup38196,0.141523395939805
isogroup47218,0.463227345727951
isogroup51563,-0.422105086970147
isogroup55023,0.257034883820784
isogroup55601,4.45200634159162
isogroup112270,0.512799852428616
isogroup113498,1.60477319229824
isogroup114392,1.16313020727094
isogroup159261,2.33314407700882
isogroup172634,-3.05045970168019
isogroup186093,-0.247470136888554
isogroup203498,0.525332259415221
isogroup207672,-0.0426175465055522
isogroup214279,-0.63193468604498
isogroup232432,3.8572379345589
isogroup241411,0.375062443553633
isogroup269001,1.44193663804119
isogroup269900,-0.33573713518629
isogroup270681,0.299227603315152
isogroup273898,-0.211717058998342
isogroup35580,0.659242809448983
isogroup49036,0.83772179626336
isogroup113996,1.68747079541061
isogroup115813,-0.0718196670766594
isogroup117374,0.645540898716986
isogroup119550,0.474286487092567
isogroup119824,-0.354408895730902
isogroup155014,0.206704151979965
isogroup160043,0.707577699773769
isogroup166199,0.0746182821456339
isogroup172521,0.385258701575452
isogroup176780,3.02701113964538
isogroup179362,-0.841441121806887
isogroup191711,-3.03130376154845
isogroup196335,-0.699458908009087
isogroup207097,-0.514285802286063
