baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroup130755	2.97626258820548	0.102538690493656	0.361838147703853	0.283382753157299	0.776883447746634	NA
isogroup216653	2.94932053855534	-0.866850404143973	0.386025533233763	-2.2455778945043	0.0247310577153659	NA
isogroup224701	2.9257213702675	-0.229312328018423	0.376795754852877	-0.608585221741577	0.542799402431008	NA
isogroup226212	2.82787222048975	0.0255990135889363	0.340400023011462	0.0752027375393987	0.940053406283152	NA
isogroup239490	2.88951973820999	0.255439045830116	0.407391923519034	0.62701057896201	0.530652300663781	NA
isogroup246490	2.7511034410884	-0.2733392446254	0.357121923520056	-0.765394747908972	0.444036519483945	NA
isogroup248033	3.02691301592836	-0.362227810515653	0.391022781424785	-0.926359863729142	0.354258995054702	NA
isogroup251542	2.82218858009308	-0.163044854684973	0.391327936157073	-0.416645068292618	0.676938039269247	NA
isogroup255858	2.89389980830161	-0.188338152109376	0.345822743812879	-0.544608923151925	0.586022516373046	NA
isogroup255942	2.98303292718737	-0.818993566194899	0.404009699985356	-2.02716312559967	0.042645732860845	NA
isogroup259091	2.76418071033586	-0.417358791097682	0.419083204768875	-0.995885271345713	0.319305892403076	NA
isogroup202644	2.86603131096222	-0.223462378718545	0.344550663005358	-0.648561743487546	0.516621689887419	NA
isogroup218142	2.83169656197945	0.311575272595358	0.339376475642712	0.918081525849122	0.358576185904995	NA
isogroup235300	2.83856729645345	0.195417997792265	0.358593636067711	0.544956681148033	0.585783311279143	NA
isogroup235439	2.88697484746934	-0.593815399432377	0.367580476456702	-1.61547045467831	0.106208853556487	NA
isogroup244119	2.85414324864368	-0.351362540927975	0.330400925038925	-1.06344296973921	0.287581115038078	NA
isogroup246142	3.10088487036155	0.257536390863856	0.537407923473373	0.479219564161518	0.631782437585998	NA
isogroup246957	2.91836382922581	-0.106973820305627	0.391777238646883	-0.273047563138412	0.784816654076173	NA
isogroup248993	2.95065698222458	-0.649646003559186	0.503338033969168	-1.29067537065753	0.19681626850812	NA
isogroup251810	2.90150290963234	-0.395019649979277	0.369111573548027	-1.07019036597041	0.284533629932753	NA
isogroup252941	2.8634155846835	-0.856101279540504	0.543650244810009	-1.57472803095985	0.115319234723724	NA
isogroup253341	2.90749114338319	-0.550379692593019	0.352714617279552	-1.56041078432767	0.11866283795941	NA
isogroup258135	2.8650925936612	-0.265861841919521	0.384749156543959	-0.691000454185907	0.489565255623615	NA
isogroup259104	2.90362948118025	-0.22926409294776	0.317829050130454	-0.721344045969549	0.470697863593649	NA
isogroup262798	2.87846782417704	-0.327499329737846	0.349292238583984	-0.937608379348806	0.348445703586637	NA
isogroup263412	2.83936852012441	-0.0222539681533165	0.360406048771695	-0.0617469330194667	0.950764364104335	NA
isogroup47743	2.8418899298424	0.409603085401648	0.348624347077864	1.17491244898672	0.240029744550208	NA
isogroup225476	2.94596849232435	0.076355398082121	0.356503851918348	0.214178325623279	0.830407997556958	NA
isogroup232254	2.96085681953189	-1.48454226163005	0.402156770441866	-3.69145161972264	0.000222977814184132	NA
isogroup235947	3.00039225499792	0.518601024688161	0.359849008684991	1.44116285489657	0.149538679615299	NA
isogroup242182	2.84439880143453	0.226641405301583	0.344241112974755	0.658379829599851	0.510294093046735	NA
isogroup246413	2.89858041269232	0.337465780037927	0.419982155593425	0.80352409154407	0.421671877773049	NA
isogroup246559	2.8899138655283	0.0726542172077643	0.332959145288527	0.218207603653011	0.827267360968683	NA
isogroup249724	2.71255865481519	-0.506797301546677	0.385197501982019	-1.31568169299897	0.188280901263612	NA
isogroup250211	2.9546715082652	0.211132669389517	0.364114234992087	0.579852829412465	0.56201386797353	NA
isogroup250533	2.85692593200754	0.441296176817229	0.422998747173663	1.04325646297022	0.296829529193017	NA
isogroup250561	2.95061659174512	-0.239208352288902	0.352698119776606	-0.678224064365339	0.497629636833695	NA
isogroup252690	2.99705363807631	0.0296197757625293	0.361898180668997	0.0818456056003785	0.934769489675932	NA
isogroup254121	3.03308869735509	-0.135417245102743	0.361555413490277	-0.374540775908986	0.708002025686422	NA
isogroup261280	2.97721595861049	-0.093123713888507	0.346476927243184	-0.268773204119146	0.788104214831773	NA
isogroup222595	2.91037832725545	-0.0211735668922601	0.41074519897545	-0.0515491524796268	0.958887935871489	NA
isogroup223524	2.91230745309352	0.307915809346532	0.395890791287346	0.777779670866454	0.436698914502185	NA
isogroup234299	2.87069992943984	0.0178682834446029	0.34820475580995	0.0513154491616289	0.959074157672798	NA
isogroup244263	2.96360059907594	-0.192389588409253	0.347596688261424	-0.553485101861955	0.579931279365803	NA
isogroup247052	2.91239447419747	-0.0590944117791652	0.330187575834044	-0.17897224518486	0.857959494936645	NA
isogroup249788	2.92429255795399	-0.00341569697433526	0.359113516983116	-0.00951146869388338	0.992411060404841	NA
