baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroup113852	2.87377043511305	-0.263177256697394	0.376057864831746	-0.699831811296231	0.484032345797498	NA
isogroup113969	2.94532488610015	0.38337553589701	0.4175109374733	0.918240700991281	0.35849286463563	NA
isogroup115230	2.96400348785151	0.276945084225665	0.356756130589428	0.77628682587206	0.437579649907735	NA
isogroup115385	2.99503341779179	0.0242090921205914	0.357155811198159	0.0677829993564339	0.945958377181613	NA
isogroup118568	2.74568726026124	-0.17669585543399	0.363242360831109	-0.48644066465625	0.626654764914984	NA
isogroup118973	2.95887648060148	0.296145726983995	0.371734617003035	0.796658996602346	0.425649103688857	NA
isogroup206447	2.69333066354861	0.198587062151206	0.394477914583517	0.503417440646507	0.614670812111523	NA
isogroup207217	3.13621106864123	-0.0290384590632828	0.356679311701944	-0.0814133539865877	0.935113229419506	NA
isogroup211000	2.99777951931235	0.571025627469405	0.388476131100942	1.46991174425857	0.141585658376791	NA
isogroup214447	3.00912937620965	0.224371595872885	0.353800362337591	0.634175709686789	0.525966157888794	NA
isogroup227791	2.81397286820637	-0.113814981325735	0.321448223045926	-0.354069405788795	0.723286869458166	NA
isogroup268467	2.90306934655853	0.36772932896854	0.377641320142021	0.973752895552445	0.330179246554241	NA
isogroup269925	2.95508900927589	-0.322091599227167	0.391296510384055	-0.823139462478304	0.410428689919059	NA
isogroup269998	3.19389960238495	0.207949392847283	0.396383814805652	0.524616255962018	0.599849983815487	NA
isogroup272628	3.06564926370907	0.610347090171349	0.34398028180222	1.77436650430528	0.0760025466183791	NA
isogroup272902	2.83113424660537	-0.373646583473039	0.364288902667508	-1.02568752640283	0.305038895789312	NA
isogroup272966	2.9970835088511	-0.286524326530549	0.350054086551343	-0.818514445448489	0.413063497000618	NA
isogroup273194	2.96162238308528	0.255870186513963	0.386730298717066	0.661624360343069	0.508211991489624	NA
isogroup273213	3.0928643707373	-0.168045426563331	0.355013753881743	-0.473349059651667	0.635964166352639	NA
isogroup273703	3.1569778057501	-0.21684027528927	0.356196630297116	-0.608765655947939	0.542679781007091	NA
isogroup274333	2.95201724535191	0.107337769860339	0.357391327833077	0.300336805907256	0.763920261267296	NA
isogroup275262	2.78411966992694	-0.170292171150102	0.349366725915284	-0.487430995908281	0.625952932359974	NA
isogroup33405	2.81484468121805	-0.0247504284477331	0.388297838180152	-0.0637408350346006	0.949176589183382	NA
isogroup35596	2.85098583579027	-0.260086743632018	0.350166520638087	-0.742751600461627	0.457632082912716	NA
isogroup45216	2.9939820376265	-0.0380367075697665	0.352258698057133	-0.107979470143835	0.914011977431101	NA
isogroup51392	2.97806714313431	-0.128683551653951	0.345805596328346	-0.372126862665821	0.709798396744592	NA
isogroup81118	3.00638703864016	-0.0878052415897856	0.353601255920819	-0.248317108945585	0.80388906246049	NA
isogroup94607	2.84755848067215	0.109038926759326	0.342515366387405	0.318347547175436	0.75022132136239	NA
isogroup116753	2.92931986961689	0.0800365859247335	0.354322626687234	0.225886183654263	0.821289943969604	NA
isogroup118724	2.82011888073292	-0.388746039444664	0.352571290606064	-1.10260265030773	0.270199758804148	NA
isogroup119805	3.08270288505385	0.352460590399486	0.370936335822021	0.950191599910019	0.342014906092613	NA
isogroup123016	2.93717008708561	0.193243553966719	0.348800845927402	0.554022606949009	0.579563374202103	NA
isogroup153062	2.85406885769005	-0.129437235969667	0.342105385607047	-0.378354862025886	0.705166995080125	NA
isogroup162234	2.97201335684443	0.24711898285241	0.375922160343	0.657367425817444	0.510944691432481	NA
isogroup165830	2.90520458430149	0.16048064609173	0.327421493406923	0.490134732518257	0.62403856191879	NA
isogroup170233	2.86344301236068	0.00879051489244165	0.367093320419153	0.0239462676204637	0.980895468626175	NA
isogroup181781	2.73473888439933	-0.250367273084317	0.382661172276746	-0.654279271645694	0.512931897856659	NA
isogroup183370	2.84757139311309	0.219978289278955	0.357368576338805	0.615550173808242	0.538191445046697	NA
isogroup186739	2.94850766583736	0.240879348953854	0.339922114536681	0.708631002964241	0.478553491851267	NA
isogroup196753	2.85477485311067	0.486373297923865	0.349229549662087	1.39270373424722	0.163709398927463	NA
isogroup199948	2.70787054830091	-0.273399347699329	0.345535717624503	-0.791233246678234	0.428807893858669	NA
isogroup208575	2.88797163761619	0.0360115370990241	0.348863642730488	0.103225251038397	0.917784199527553	NA
isogroup209483	3.05617729265614	0.507051131719232	0.336879519610532	1.50514086551013	0.132287864549501	NA
isogroup210547	2.79578011460256	-0.410780725771518	0.352634972713743	-1.16488935459324	0.244063783118278	NA
isogroup216095	3.069842558777	0.0547920557311115	0.34652501213438	0.158118617163091	0.874363330777852	NA
isogroup216620	2.70547029660359	0.0147871176195794	0.360447116506686	0.0410243748455819	0.967276463899707	NA
isogroup265430	2.95742191741739	0.19960902295047	0.354371497327064	0.563276178970576	0.573246836271096	NA
isogroup265954	2.95027624693773	-0.793981020509557	0.395374608215384	-2.00817403042997	0.0446248016316926	NA
isogroup267907	2.76647407866471	-0.010798876036905	0.344008833647258	-0.0313912753995671	0.974957498946528	NA
isogroup267956	2.94630609519498	-0.325760700907348	0.350909817814437	-0.928331680590402	0.353235545419586	NA
isogroup269490	2.93710434404281	-0.10389290037059	0.362102285989195	-0.286915891974484	0.774176721816505	NA
isogroup269980	3.01442740755564	0.172296477383874	0.363857357610834	0.473527534293136	0.635836861673416	NA
isogroup270914	3.07375306161543	0.290607844629765	0.368851654259213	0.78787187551974	0.430771653500146	NA
isogroup272859	2.84730605149889	0.0288911810849611	0.394274797308251	0.0732767635217969	0.94158588200469	NA
